"TestId","TagId","Date","Time","No.Nodes","x.est","y.est","x.ci.lower","x.ci.upper","y.ci.lower","y.ci.upper"
"781E4B78 2022-01-19 04:09:00","781E4B78","2022-01-19","04:09:00",5,410834.82735477,4261821.61463745,410714.684206639,410954.970502902,4261706.29415989,4261936.93511502
"781E4B78 2022-01-19 04:12:00","781E4B78","2022-01-19","04:12:00",5,410839.401785983,4261823.94507285,410726.379928252,410952.423643715,4261710.43574302,4261937.45440268
"781E4B78 2022-01-19 04:15:00","781E4B78","2022-01-19","04:15:00",5,410835.644870669,4261811.34675877,410706.819793999,410964.469947338,4261693.65539467,4261929.03812287
"781E4B78 2022-01-19 04:18:00","781E4B78","2022-01-19","04:18:00",5,410887.318967553,4261858.45269002,410801.063290387,410973.574644719,4261727.50549555,4261989.39988448
"781E4B78 2022-01-19 04:21:00","781E4B78","2022-01-19","04:21:00",5,410872.237016217,4261827.32939565,410817.800720553,410926.673311881,4261759.14710041,4261895.51169088
"781E4B78 2022-01-19 04:24:00","781E4B78","2022-01-19","04:24:00",5,410918.028767712,4261787.52435219,410811.715079081,411024.342456344,4261644.72032498,4261930.3283794
"781E4B78 2022-01-19 04:27:00","781E4B78","2022-01-19","04:27:00",5,410923.101686028,4261742.77496936,410765.845141319,411080.358230737,4261551.35051162,4261934.1994271
"781E4B78 2022-01-19 04:30:00","781E4B78","2022-01-19","04:30:00",4,410906.957599716,4261766.28365782,410557.793112861,411256.122086572,4261360.78136481,4262171.78595083
"781E4B78 2022-01-19 04:33:00","781E4B78","2022-01-19","04:33:00",3,411088.236790177,4261852.24313478,409457.330739379,412719.142840976,4260422.67213695,4263281.8141326
"781E4B78 2022-01-19 04:36:00","781E4B78","2022-01-19","04:36:00",3,410954.792296369,4261696.67495187,410234.083006391,411675.501586346,4260786.28990454,4262607.05999921
"781E4B78 2022-01-19 04:39:00","781E4B78","2022-01-19","04:39:00",3,411127.809652543,4261780.23192321,410350.922997441,411904.696307645,4260608.70842099,4262951.75542543
"781E4B78 2022-01-19 04:42:00","781E4B78","2022-01-19","04:42:00",4,410814.024272513,4261774.45375111,410410.388144328,411217.660400698,4260936.66030813,4262612.24719409
"781E4B78 2022-01-19 04:45:00","781E4B78","2022-01-19","04:45:00",4,411113.014866559,4261715.45866358,410953.65203271,411272.377700408,4261544.30062059,4261886.61670658
"781E4B78 2022-01-19 04:48:00","781E4B78","2022-01-19","04:48:00",5,411157.937231307,4261588.46214873,410731.333992887,411584.540469727,4261265.33757882,4261911.58671865
"781E4B78 2022-01-19 04:51:00","781E4B78","2022-01-19","04:51:00",4,411118.938145256,4261686.08258746,410971.131412716,411266.744877795,4261539.52120922,4261832.64396569
"781E4B78 2022-01-19 04:54:00","781E4B78","2022-01-19","04:54:00",5,410903.109014892,4261704.94598592,410700.632581452,411105.585448331,4261448.74324126,4261961.14873057
"781E4B78 2022-01-19 04:57:00","781E4B78","2022-01-19","04:57:00",5,411049.850511521,4261678.76085631,410873.999228659,411225.701794383,4261549.49077833,4261808.03093429
"781E4B78 2022-01-19 05:00:00","781E4B78","2022-01-19","05:00:00",4,411100.385364506,4261715.80596564,410989.516173929,411211.254555082,4261602.43492018,4261829.1770111
"781E4B78 2022-01-19 05:03:00","781E4B78","2022-01-19","05:03:00",4,411009.85875399,4261748.66227313,410877.38063716,411142.336870819,4261644.25074963,4261853.07379664
"781E4B78 2022-01-19 05:06:00","781E4B78","2022-01-19","05:06:00",4,411131.049750079,4261748.53272377,410893.706355236,411368.393144922,4261473.00584892,4262024.05959863
"781E4B78 2022-01-19 05:09:00","781E4B78","2022-01-19","05:09:00",5,410940.343098572,4261922.44824441,410505.730788188,411374.955408956,4261586.2812804,4262258.61520841
"781E4B78 2022-01-19 05:12:00","781E4B78","2022-01-19","05:12:00",4,411119.127005263,4261722.29664121,410927.261865048,411310.992145478,4261508.18702228,4261936.40626014
"781E4B78 2022-01-19 05:15:00","781E4B78","2022-01-19","05:15:00",4,411079.690309528,4261736.19438509,411028.11488724,411131.265731816,4261684.05635764,4261788.33241254
"781E4B78 2022-01-19 05:18:00","781E4B78","2022-01-19","05:18:00",4,411069.963193936,4261724.17619178,410948.043782262,411191.882605609,4261610.02511127,4261838.32727228
"781E4B78 2022-01-19 05:21:00","781E4B78","2022-01-19","05:21:00",4,411079.386156384,4261694.68748912,410968.274006503,411190.498306264,4261608.89291639,4261780.48206185
"781E4B78 2022-01-19 05:24:00","781E4B78","2022-01-19","05:24:00",3,410975.407812605,4261719.41815788,410176.591992345,411774.223632865,4260938.47964374,4262500.35667202
"781E4B78 2022-01-19 05:27:00","781E4B78","2022-01-19","05:27:00",4,411107.46858179,4261710.04889608,410973.480799126,411241.456364455,4261572.09288778,4261848.00490437
"781E4B78 2022-01-19 05:30:00","781E4B78","2022-01-19","05:30:00",4,411135.488338884,4261716.13785916,410940.382830692,411330.593847077,4261487.50460606,4261944.77111226
"781E4B78 2022-01-19 05:33:00","781E4B78","2022-01-19","05:33:00",4,411138.810146531,4261659.84836089,410660.034660737,411617.585632325,4261176.98163851,4262142.71508326
"781E4B78 2022-01-19 05:36:00","781E4B78","2022-01-19","05:36:00",4,411119.460933965,4261662.13848389,410899.242158293,411339.679709637,4261460.18293107,4261864.09403671
"781E4B78 2022-01-19 05:39:00","781E4B78","2022-01-19","05:39:00",5,410949.544541712,4261713.17900937,410780.428697912,411118.660385512,4261539.93236979,4261886.42564896
"781E4B78 2022-01-19 05:42:00","781E4B78","2022-01-19","05:42:00",4,411024.826248728,4261713.18176518,410851.118300338,411198.534197118,4261604.56492103,4261821.79860932
"781E4B78 2022-01-19 05:45:00","781E4B78","2022-01-19","05:45:00",4,411178.123380485,4261756.80777865,410753.065685755,411603.181075214,4261134.58533142,4262379.03022588
"781E4B78 2022-01-19 05:48:00","781E4B78","2022-01-19","05:48:00",4,411193.689294553,4261752.59880623,410901.318681201,411486.059907906,4261287.46098555,4262217.7366269
"781E4B78 2022-01-19 05:51:00","781E4B78","2022-01-19","05:51:00",4,411134.853300818,4261723.42125495,410848.469702602,411421.236899034,4261384.7964271,4262062.04608281
"781E4B78 2022-01-19 05:54:00","781E4B78","2022-01-19","05:54:00",5,410938.691008341,4261759.70245495,410720.705630118,411156.676386564,4261510.94277555,4262008.46213434
"781E4B78 2022-01-19 05:57:00","781E4B78","2022-01-19","05:57:00",4,410911.266200855,4261737.46770828,410652.369225591,411170.16317612,4261423.35215601,4262051.58326056
"781E4B78 2022-01-19 06:00:00","781E4B78","2022-01-19","06:00:00",4,410976.702526785,4261743.55520276,410862.99146695,411090.413586619,4261652.1259492,4261834.98445631
"781E4B78 2022-01-19 06:03:00","781E4B78","2022-01-19","06:03:00",5,410926.161785452,4261787.92880822,410838.647367762,411013.676203141,4261690.05853332,4261885.79908311
"781E4B78 2022-01-19 06:06:00","781E4B78","2022-01-19","06:06:00",4,410866.919070721,4261725.83266563,410507.925785539,411225.912355904,4261233.75246291,4262217.91286835
"781E4B78 2022-01-19 06:09:00","781E4B78","2022-01-19","06:09:00",5,410854.809887837,4261880.4415787,410781.97070606,410927.649069613,4261779.41650386,4261981.46665354
"781E4B78 2022-01-19 06:12:00","781E4B78","2022-01-19","06:12:00",5,410856.422988045,4261839.30927701,410787.680395031,410925.16558106,4261750.47496011,4261928.14359391
"781E4B78 2022-01-19 06:15:00","781E4B78","2022-01-19","06:15:00",4,411036.631697741,4261619.81285336,410603.266325582,411469.9970699,4261347.22365347,4261892.40205325
"781E4B78 2022-01-19 06:18:00","781E4B78","2022-01-19","06:18:00",4,410824.368034964,4261904.25640282,410728.600732016,410920.135337912,4261795.63914295,4262012.87366269
"781E4B78 2022-01-19 06:21:00","781E4B78","2022-01-19","06:21:00",5,410823.755927974,4261736.71277528,410632.469843519,411015.042012429,4261615.86951305,4261857.55603751
"781E4B78 2022-01-19 06:24:00","781E4B78","2022-01-19","06:24:00",4,411081.175280299,4261583.86108138,410689.577879815,411472.772680783,4261325.1531774,4261842.56898536
"781E4B78 2022-01-19 06:27:00","781E4B78","2022-01-19","06:27:00",3,411148.511227448,4261767.9348376,410630.13327795,411666.889176946,4260824.28983871,4262711.57983649
"781E4B78 2022-01-19 06:30:00","781E4B78","2022-01-19","06:30:00",4,411098.91206589,4261665.8934132,410935.316178232,411262.507953547,4261532.75317084,4261799.03365557
"781E4B78 2022-01-19 06:33:00","781E4B78","2022-01-19","06:33:00",4,411002.162869777,4261773.66764612,410949.944931832,411054.380807722,4261735.89797351,4261811.43731874
"781E4B78 2022-01-19 06:36:00","781E4B78","2022-01-19","06:36:00",5,410870.087952143,4261747.72078112,410643.31532581,411096.860578476,4261373.95213833,4262121.48942392
"781E4B78 2022-01-19 06:39:00","781E4B78","2022-01-19","06:39:00",4,410910.702646608,4261731.5921602,410559.658738125,411261.746555091,4261363.06793882,4262100.11638158
"781E4B78 2022-01-19 06:42:00","781E4B78","2022-01-19","06:42:00",3,411065.051017321,4261824.24768838,410278.80832424,411851.293710402,4261187.12567625,4262461.36970051
"781E4B78 2022-01-19 06:45:00","781E4B78","2022-01-19","06:45:00",5,410800.357482475,4261882.71309122,410671.811121818,410928.903843132,4261726.61153146,4262038.81465097
"781E4B78 2022-01-19 06:48:00","781E4B78","2022-01-19","06:48:00",5,410855.064800316,4261898.2895581,410797.140578279,410912.989022353,4261827.3791086,4261969.20000759
"781E4B78 2022-01-19 06:51:00","781E4B78","2022-01-19","06:51:00",5,410860.312576848,4261879.81566547,410814.019776962,410906.605376734,4261814.52483477,4261945.10649618
"781E4B78 2022-01-19 06:54:00","781E4B78","2022-01-19","06:54:00",5,410858.341637456,4261906.6906371,410799.35988661,410917.323388303,4261836.82843295,4261976.55284125
"781E4B78 2022-01-19 06:57:00","781E4B78","2022-01-19","06:57:00",4,411097.476547974,4261584.29328358,410327.999225961,411866.953869987,4261047.76858619,4262120.81798097
"781E4B78 2022-01-19 07:27:00","781E4B78","2022-01-19","07:27:00",4,410853.816753075,4261811.59465284,410685.373087823,411022.260418326,4261674.76796645,4261948.42133923
"781E4B78 2022-01-19 07:42:00","781E4B78","2022-01-19","07:42:00",3,410732.0732652,4261758.3191597,410335.926209731,411128.220320669,4261391.14432395,4262125.49399545
"781E4B78 2022-01-19 07:54:00","781E4B78","2022-01-19","07:54:00",4,410871.662191879,4261854.79059373,410741.412562596,411001.911821162,4261691.22732362,4262018.35386383
"781E4B78 2022-01-19 07:57:00","781E4B78","2022-01-19","07:57:00",4,410876.394496595,4261878.56724616,410756.341126457,410996.447866733,4261733.0634368,4262024.07105552
"781E4B78 2022-01-19 08:00:00","781E4B78","2022-01-19","08:00:00",4,410857.324022992,4261826.19247091,410720.44981359,410994.198232394,4261696.66521192,4261955.7197299
"781E4B78 2022-01-19 08:03:00","781E4B78","2022-01-19","08:03:00",4,410866.116805485,4261825.57179714,410756.945547003,410975.288063967,4261717.08298171,4261934.06061257
"781E4B78 2022-01-19 08:06:00","781E4B78","2022-01-19","08:06:00",4,410869.940491266,4261825.89324385,410755.59623823,410984.284744302,4261709.58343213,4261942.20305556
"781E4B78 2022-01-19 08:09:00","781E4B78","2022-01-19","08:09:00",4,410869.224569271,4261830.10233375,410749.918421395,410988.530717147,4261704.52652532,4261955.67814218
"781E4B78 2022-01-19 08:12:00","781E4B78","2022-01-19","08:12:00",4,410867.377242014,4261838.3669044,410752.120397126,410982.634086902,4261709.05613765,4261967.67767115
"781E4B78 2022-01-19 08:15:00","781E4B78","2022-01-19","08:15:00",4,410853.757082686,4261808.29089567,410700.060343594,411007.453821777,4261686.68144094,4261929.9003504
"781E4B78 2022-01-19 08:18:00","781E4B78","2022-01-19","08:18:00",4,410846.485904265,4261806.77153512,410711.348039753,410981.623768776,4261705.80459925,4261907.738471
"781E4B78 2022-01-19 11:48:00","781E4B78","2022-01-19","11:48:00",4,410731.839383025,4261654.49464877,410293.71714083,411169.96162522,4261142.71563312,4262166.27366441
"781E4B78 2022-01-19 11:51:00","781E4B78","2022-01-19","11:51:00",7,410799.85119659,4261691.65435497,410741.358580338,410858.343812842,4261626.51110016,4261756.79760977
"781E4B78 2022-01-19 11:54:00","781E4B78","2022-01-19","11:54:00",7,410736.619959214,4261596.62625453,410505.532447491,410967.707470938,4261331.71397993,4261861.53852913
"781E4B78 2022-01-19 11:57:00","781E4B78","2022-01-19","11:57:00",6,410809.383395083,4261697.12618714,410756.972782453,410861.794007714,4261638.59489376,4261755.65748052
"781E4B78 2022-01-19 12:00:00","781E4B78","2022-01-19","12:00:00",6,410772.569482522,4261628.43563027,410660.908304321,410884.230660723,4261501.06559731,4261755.80566324
"781E4B78 2022-01-19 12:03:00","781E4B78","2022-01-19","12:03:00",6,410799.119425042,4261664.78808556,410710.750032755,410887.488817329,4261575.11978811,4261754.45638302
"781E4B78 2022-01-19 12:06:00","781E4B78","2022-01-19","12:06:00",6,410816.699482172,4261703.16021748,410759.607025951,410873.791938392,4261638.54429686,4261767.7761381
"781E4B78 2022-01-19 12:09:00","781E4B78","2022-01-19","12:09:00",6,410811.139563999,4261704.73459684,410750.148076238,410872.131051759,4261634.85676676,4261774.61242692
"781E4B78 2022-01-19 12:12:00","781E4B78","2022-01-19","12:12:00",6,410815.823157683,4261698.19719094,410759.552657042,410872.093658324,4261635.63496643,4261760.75941544
"781E4B78 2022-01-19 12:15:00","781E4B78","2022-01-19","12:15:00",6,410805.511277015,4261678.72503753,410731.227547395,410879.795006635,4261600.97925394,4261756.47082112
"781E4B78 2022-01-19 12:18:00","781E4B78","2022-01-19","12:18:00",6,410813.88851525,4261686.89391345,410751.980061586,410875.796968914,4261620.95055028,4261752.83727661
"781E4B78 2022-01-19 12:21:00","781E4B78","2022-01-19","12:21:00",6,410803.80667511,4261675.2622393,410731.864893163,410875.748457056,4261600.65203465,4261749.87244395
"781E4B78 2022-01-19 12:24:00","781E4B78","2022-01-19","12:24:00",6,410795.969033639,4261681.91583999,410732.826319136,410859.111748142,4261613.66211822,4261750.16956176
"781E4B78 2022-01-19 12:27:00","781E4B78","2022-01-19","12:27:00",6,410790.206765074,4261649.84596681,410696.623310474,410883.790219674,4261554.09118475,4261745.60074886
"781E4B78 2022-01-19 12:30:00","781E4B78","2022-01-19","12:30:00",6,410817.42473137,4261672.21902012,410733.244851342,410901.604611399,4261588.17100061,4261756.26703964
"781E4B78 2022-01-19 12:33:00","781E4B78","2022-01-19","12:33:00",6,410807.569215484,4261695.80050315,410726.93521743,410888.203213537,4261605.96580093,4261785.63520537
"781E4B78 2022-01-19 12:36:00","781E4B78","2022-01-19","12:36:00",6,410818.058570249,4261713.99135391,410756.4296943,410879.687446199,4261641.8379868,4261786.14472102
"781E4B78 2022-01-19 12:39:00","781E4B78","2022-01-19","12:39:00",6,410807.439747729,4261695.181496,410742.658155729,410872.221339729,4261623.16474261,4261767.19824938
"781E4B78 2022-01-19 12:42:00","781E4B78","2022-01-19","12:42:00",6,410817.392991963,4261708.52792377,410761.976019079,410872.809964847,4261644.6695294,4261772.38631813
"781E4B78 2022-01-19 12:45:00","781E4B78","2022-01-19","12:45:00",6,410792.089444292,4261703.71801871,410721.531534947,410862.647353637,4261620.84559788,4261786.59043953
"781E4B78 2022-01-19 12:48:00","781E4B78","2022-01-19","12:48:00",6,410750.882496216,4261668.144172,410632.192507944,410869.572484488,4261529.31539385,4261806.97295015
"781E4B78 2022-01-19 12:51:00","781E4B78","2022-01-19","12:51:00",6,410778.5856781,4261671.62074287,410694.231381164,410862.939975035,4261578.9059247,4261764.33556105
"781E4B78 2022-01-19 12:54:00","781E4B78","2022-01-19","12:54:00",6,410767.824583443,4261668.18439429,410676.63941919,410859.009747696,4261565.49679264,4261770.87199593
"781E4B78 2022-01-19 12:57:00","781E4B78","2022-01-19","12:57:00",6,410790.171494867,4261672.99181464,410709.073496991,410871.269492742,4261586.46270826,4261759.52092101
"781E4B78 2022-01-19 13:00:00","781E4B78","2022-01-19","13:00:00",6,410796.84558108,4261683.96187316,410718.160918553,410875.530243607,4261598.46459248,4261769.45915383
"781E4B78 2022-01-19 13:03:00","781E4B78","2022-01-19","13:03:00",6,410813.329049875,4261711.37323151,410757.611453588,410869.046646162,4261646.31883,4261776.42763301
